iteration,max_fitness,coverage1,coverage2,coverage3,time,current_time
1,0.56222725,2.34375,1.8554688,2.5390625,7.589529752731323,2024-04-11 19:38:23.113091
2,1.0153104,2.9296875,1.953125,3.125,6.522653818130493,2024-04-11 19:38:29.636138
3,1.0153104,3.3203125,1.953125,3.2226562,6.3171563148498535,2024-04-11 19:38:35.953703
4,1.0153104,3.7109375,2.1484375,3.515625,6.5508410930633545,2024-04-11 19:38:42.504915
5,1.1715665,4.1992188,2.34375,3.6132812,6.353339910507202,2024-04-11 19:38:48.858924
6,1.1715665,4.1015625,2.8320312,3.4179688,6.503972768783569,2024-04-11 19:38:55.363314
7,1.1715665,4.3945312,2.734375,3.6132812,6.625060081481934,2024-04-11 19:39:01.989052
8,1.1715665,4.5898438,2.6367188,3.90625,6.560945510864258,2024-04-11 19:39:08.550574
9,1.1715665,4.5898438,2.734375,4.0039062,6.223454475402832,2024-04-11 19:39:14.774382
10,1.3398308,4.8828125,2.8320312,4.0039062,6.600436449050903,2024-04-11 19:39:21.375441
11,1.3398308,4.9804688,2.734375,4.0039062,6.681567192077637,2024-04-11 19:39:28.057421
12,1.3398308,5.3710938,2.5390625,4.1992188,6.4944047927856445,2024-04-11 19:39:34.552279
13,1.3398308,5.859375,2.6367188,4.3945312,6.50249171257019,2024-04-11 19:39:41.055185
14,1.3398308,5.6640625,2.734375,4.1992188,6.591619491577148,2024-04-11 19:39:47.647213
15,1.7521411,5.6640625,2.734375,4.296875,6.6173388957977295,2024-04-11 19:39:54.265167
16,1.7521411,5.6640625,2.9296875,4.1992188,6.794997453689575,2024-04-11 19:40:01.060717
17,1.7521411,5.3710938,3.0273438,4.1992188,6.5322089195251465,2024-04-11 19:40:07.593341
18,1.7521411,5.3710938,2.9296875,4.1992188,6.589576482772827,2024-04-11 19:40:14.183387
19,1.7521411,5.46875,2.9296875,4.3945312,6.28147292137146,2024-04-11 19:40:20.465401
20,1.7521411,5.6640625,2.9296875,4.3945312,6.554791212081909,2024-04-11 19:40:27.020680
21,1.7521411,5.6640625,3.0273438,4.296875,6.543555736541748,2024-04-11 19:40:33.564910
22,1.7521411,5.859375,3.0273438,4.4921875,6.494494199752808,2024-04-11 19:40:40.059806
23,1.7521411,5.859375,3.0273438,4.4921875,6.618481397628784,2024-04-11 19:40:46.678798
24,1.7521411,6.25,3.2226562,4.5898438,6.452686548233032,2024-04-11 19:40:53.131882
25,1.7521411,6.25,3.2226562,4.7851562,6.671362400054932,2024-04-11 19:40:59.803903
26,1.7521411,6.3476562,3.4179688,4.8828125,6.560037851333618,2024-04-11 19:41:06.364328
27,1.7521411,6.5429688,3.4179688,5.078125,6.431941986083984,2024-04-11 19:41:12.796781
28,1.7521411,6.5429688,3.4179688,5.078125,6.392462730407715,2024-04-11 19:41:19.189795
29,1.7521411,6.5429688,3.515625,5.078125,6.618436813354492,2024-04-11 19:41:25.808644
30,1.7521411,6.640625,3.515625,4.9804688,6.672901391983032,2024-04-11 19:41:32.481951
31,1.9440795,6.5429688,3.6132812,5.078125,6.710362672805786,2024-04-11 19:41:39.192810
32,1.9440795,6.4453125,3.7109375,5.078125,6.593414068222046,2024-04-11 19:41:45.786628
33,1.9440795,6.4453125,3.7109375,5.078125,6.6650331020355225,2024-04-11 19:41:52.452073
34,1.9440795,6.640625,3.7109375,5.1757812,6.559839725494385,2024-04-11 19:41:59.012295
35,1.9440795,6.640625,3.8085938,4.9804688,6.654069662094116,2024-04-11 19:42:05.666868
36,1.9440795,6.5429688,3.8085938,5.078125,6.7368199825286865,2024-04-11 19:42:12.404094
37,1.9440795,6.5429688,3.8085938,5.078125,6.644977331161499,2024-04-11 19:42:19.049478
38,1.9440795,6.5429688,3.8085938,5.078125,6.608653545379639,2024-04-11 19:42:25.658769
39,1.9440795,6.7382812,3.90625,5.46875,6.606268405914307,2024-04-11 19:42:32.265501
40,1.9440795,6.640625,4.0039062,5.46875,6.576334238052368,2024-04-11 19:42:38.842438
41,1.9440795,6.640625,3.90625,5.2734375,6.681068181991577,2024-04-11 19:42:45.523926
42,1.9440795,6.7382812,3.7109375,5.3710938,6.583833694458008,2024-04-11 19:42:52.108135
43,1.9440795,6.5429688,3.7109375,5.46875,6.72285795211792,2024-04-11 19:42:58.831602
44,1.9440795,6.7382812,3.7109375,5.6640625,6.631994247436523,2024-04-11 19:43:05.464286
45,1.9440795,6.9335938,3.8085938,5.6640625,6.538132429122925,2024-04-11 19:43:12.003103
46,1.9440795,6.9335938,3.8085938,5.6640625,6.480749607086182,2024-04-11 19:43:18.484260
47,1.9440795,6.8359375,3.8085938,5.7617188,6.562238454818726,2024-04-11 19:43:25.046899
48,1.9440795,6.8359375,3.90625,5.859375,6.584851980209351,2024-04-11 19:43:31.632330
49,1.9440795,6.8359375,4.0039062,5.9570312,6.556258201599121,2024-04-11 19:43:38.189217
50,1.9440795,6.9335938,4.0039062,5.9570312,6.590884685516357,2024-04-11 19:43:44.780463
51,1.9440795,6.9335938,4.0039062,5.859375,6.311108589172363,2024-04-11 19:43:51.091938
52,1.9440795,6.9335938,4.0039062,5.859375,6.6429853439331055,2024-04-11 19:43:57.735354
53,1.9440795,6.9335938,4.1015625,5.859375,6.593647480010986,2024-04-11 19:44:04.329694
54,1.9440795,7.03125,4.1015625,5.859375,6.502914190292358,2024-04-11 19:44:10.833214
55,1.9440795,7.03125,4.0039062,5.859375,6.603233098983765,2024-04-11 19:44:17.436856
56,1.9440795,7.03125,4.0039062,6.0546875,6.457926034927368,2024-04-11 19:44:23.895212
57,1.9440795,7.03125,4.0039062,6.1523438,6.629715204238892,2024-04-11 19:44:30.525355
58,1.9440795,6.9335938,4.0039062,6.0546875,6.431604385375977,2024-04-11 19:44:36.957350
59,1.9440795,6.9335938,4.0039062,6.0546875,6.7911152839660645,2024-04-11 19:44:43.748877
60,1.9440795,6.9335938,4.1015625,5.9570312,6.541587829589844,2024-04-11 19:44:50.291051
61,1.9440795,6.9335938,4.1015625,5.859375,6.593765497207642,2024-04-11 19:44:56.885231
62,1.9440795,6.9335938,4.1015625,5.859375,6.433252573013306,2024-04-11 19:45:03.318860
63,1.9440795,6.9335938,4.1015625,5.859375,6.5802435874938965,2024-04-11 19:45:09.899503
64,1.9440795,6.9335938,4.1015625,5.9570312,6.5696961879730225,2024-04-11 19:45:16.469598
65,1.9440795,6.9335938,4.1015625,5.9570312,6.564834833145142,2024-04-11 19:45:23.034826
66,1.9440795,7.1289062,4.1015625,6.0546875,6.5227134227752686,2024-04-11 19:45:29.558171
67,1.9440795,7.3242188,4.1992188,6.1523438,6.628881454467773,2024-04-11 19:45:36.187616
68,1.9440795,7.2265625,4.1992188,6.1523438,6.531020402908325,2024-04-11 19:45:42.719039
69,2.1412482,7.1289062,4.1992188,6.3476562,6.551047325134277,2024-04-11 19:45:49.270492
